Zeit,RatePrz,Champion
18016.649207071758,3.6395781259525695,aatrox
18016.916681944444,3.7096412291268095,aatrox
18017.386549016202,3.847318361679247,aatrox
18017.964254212962,5.020258293238795,aatrox
18018.8685878125,7.32941376736634,aatrox
16140.339483240741,7.391380795284203,ahri
16154.708380555556,6.739124207470781,ahri
16170.958402141203,8.120589611139312,ahri
16186.20838662037,6.4473968516634965,ahri
16202.87506769676,5.401027561944774,ahri
16217.49655699074,5.204210343177765,ahri
16232.309100451388,5.117774396124911,ahri
16247.743086145834,6.472888375228739,ahri
16261.944469016204,6.443095584330502,ahri
16276.756963321759,13.425629650973836,ahri
16294.711846574073,14.633930816968807,ahri
16310.027807349537,16.35229390232226,ahri
16324.90690755787,14.523752381605433,ahri
16339.930583368056,14.42556958961522,ahri
16356.692547523147,16.64107686694147,ahri
16370.875022893519,15.531342950305312,ahri
16385.833353391205,13.668229501313672,ahri
16400.000019166666,14.297879969521759,ahri
16421.37506847222,11.340994371482177,ahri
16437.991135856482,12.633527739871884,ahri
16454.33341273148,16.874739488792976,ahri
16472.3750209375,27.58626875524716,ahri
16487.666695266205,21.89604590102516,ahri
16502.791732083333,21.644195136237173,ahri
16518.083405,19.122002531104645,ahri
16534.37505295139,19.37524499533664,ahri
16549.91668914352,19.29135483379321,ahri
16565.541733888887,17.730707272169376,ahri
16581.750029699073,17.987296341243,ahri
16596.33951128472,16.232096695311952,ahri
16611.625047025464,14.938399122044721,ahri
16626.8841653125,14.509919833900456,ahri
16642.583404837962,17.13747081128559,ahri
16659.20845273148,20.217392047532933,ahri
16676.750069907408,18.478439915151395,ahri
16692.738115520835,16.14886582241317,ahri
16710.79168204861,15.411184336417982,ahri
16727.416694641204,12.992302927757803,ahri
16744.843897916668,12.337191544501406,ahri
16762.291732037036,10.559740153905258,ahri
16781.41673763889,11.921729209958034,ahri
16798.625023356482,13.819149015708293,ahri
16814.70839596065,14.325198164372132,ahri
16832.916701643517,17.63514949497209,ahri
16849.208399016203,17.44242359969599,ahri
16866.041700914353,14.103569243445833,ahri
16881.625025578705,13.738075654733994,ahri
16897.166735625,13.170000229185833,ahri
16914.791720300927,12.438304436607915,ahri
16931.00004289352,12.174815903391211,ahri
16951.16671837963,12.10851486841824,ahri
16969.500027858798,11.651734159410216,ahri
16987.958358726853,11.42462393029846,ahri
17002.791710868056,11.972103059562887,ahri
17021.00004324074,12.281720002650236,ahri
17044.708381875,14.528458159397967,ahri
17064.87502016204,13.514596001829403,ahri
17089.942590902778,12.617605550982006,ahri
17105.983610509258,11.95117080667147,ahri
17127.942161296298,12.07055220173609,ahri
17149.493078912037,16.939777817427153,ahri
17164.666709872687,16.20761648035096,ahri
17180.52780025463,16.140661695026985,ahri
17195.68751991898,14.88686479001753,ahri
17211.368080925928,13.08177712290592,ahri
17225.777805555557,15.86940216192367,ahri
17240.50696400463,22.727864866038473,ahri
17255.722241006944,23.581741046469563,ahri
17270.805574085647,23.607385732477173,ahri
17286.534741493055,25.444971037388097,ahri
17301.93834465278,21.84420896077338,ahri
17317.409738125,22.302018140397532,ahri
17331.722245694444,16.868416557535728,ahri
17346.895854953702,15.384636685866193,ahri
17362.4097375,13.215684284811557,ahri
17376.618070324075,12.011521610733523,ahri
17395.854189305555,12.850065874503594,ahri
17413.842945046297,11.196885643848697,ahri
17428.86113287037,12.372263275004808,ahri
17448.000019212963,8.77009814157444,ahri
17463.979183217594,7.648437402610354,ahri
17479.034272662037,8.118620270936896,ahri
17494.020851203702,6.824136978208878,ahri
17508.87586423611,6.292728250770209,ahri
17523.020854120372,6.639843410178338,ahri
17539.82809150463,6.907259621572918,ahri
17554.33335103009,5.382348910511169,ahri
17568.333353680555,5.984488508081657,ahri
17583.333348738426,6.450991074047689,ahri
17597.63865773148,9.052036462200434,ahri
17612.333349988425,8.147506984556845,ahri
17627.291685891203,8.235196755906815,ahri
17642.29168777778,14.482400415517999,ahri
17656.29168891204,10.346772327626098,ahri
17671.291687546298,9.0497692253782,ahri
17685.784442638887,7.09475418175652,ahri
17700.74392917824,6.1894001643385375,ahri
17715.0416909375,6.699003670686943,ahri
17730.041682118055,6.626996361842511,ahri
17744.041688194444,12.977497005151676,ahri
17758.04168966435,12.480459370817282,ahri
17772.40244221065,12.991793506338672,ahri
17787.00001923611,11.86588169570916,ahri
17801.57312931713,13.350867865225634,ahri
17816.00001528935,11.749863833788773,ahri
17830.000020752315,10.78215941437826,ahri
17844.041680497685,13.052856900819446,ahri
17858.04168818287,9.08409557538939,ahri
17873.041687465276,8.341561718664288,ahri
17888.041690243055,8.73045814885761,ahri
17903.041685381944,9.009585713347777,ahri
17918.04168689815,8.093677415362583,ahri
17932.95835136574,10.090818758555516,ahri
17947.041688113426,10.41963426371511,ahri
17962.041685104166,10.24483772193401,ahri
17976.95834909722,11.19964518398434,ahri
17991.91669108796,10.724870077807244,ahri
18007.916685636574,11.358250978335715,ahri
18008.916683171297,11.416156060189767,ahri
18009.91668521991,11.786564192067368,ahri
18010.916680532406,11.892248858132183,ahri
18011.916682858795,11.799303926684331,ahri
18012.404592939816,11.723292523134878,ahri
18012.916688379628,11.556009233615127,ahri
18013.473624618055,11.554051707457443,ahri
18014.041682789353,11.284480119723819,ahri
18015.08335417824,11.45203455330757,ahri
18015.386308483798,11.545525787334086,ahri
18015.916683900465,11.356319300774075,ahri
18016.400201215278,11.643548209497565,ahri
18016.649207071758,11.754201467211283,ahri
18016.916681944444,11.558787406410167,ahri
18017.386549016202,11.962445578977041,ahri
18017.964254212962,11.844770828057737,ahri
18018.8685878125,11.689821786326911,ahri
16140.339483240741,5.66587096524245,akali
16154.708380555556,5.068128867160645,akali
16170.958402141203,5.196420929005803,akali
16186.20838662037,5.086139203482459,akali
16202.87506769676,4.818067542372166,akali
16217.49655699074,4.729386861525525,akali
16232.309100451388,5.522429646140986,akali
16247.743086145834,6.485986709043629,akali
16261.944469016204,7.025267138822852,akali
16276.756963321759,7.088745857890029,akali
16294.711846574073,7.611628839631042,akali
16310.027807349537,7.78910387190384,akali
16324.90690755787,10.012293737051168,akali
16339.930583368056,8.250371021471475,akali
16356.692547523147,8.461613494073402,akali
16370.875022893519,7.98023549080624,akali
16385.833353391205,7.837181044957473,akali
16400.000019166666,7.913510525450825,akali
16421.37506847222,7.902439024390244,akali
16437.991135856482,7.9973229263544,akali
16454.33341273148,7.7057534320250625,akali
16472.3750209375,2.0027123800776403,akali
16487.666695266205,1.5481625389382216,akali
16502.791732083333,1.5744151206929564,akali
16518.083405,1.7882089969265158,akali
16534.37505295139,1.5740527973398575,akali
16549.91668914352,1.3653437649830602,akali
16565.541733888887,1.603012810678122,akali
16581.750029699073,2.5701670582767435,akali
16596.33951128472,2.2451617410745475,akali
16611.625047025464,2.215744598439742,akali
16626.8841653125,2.1425687755925944,akali
16642.583404837962,2.224554939051822,akali
16659.20845273148,2.295111670250553,akali
16676.750069907408,1.8785024422548753,akali
16692.738115520835,1.918773459783594,akali
16710.79168204861,1.962922990960374,akali
16727.416694641204,1.6215593558328552,akali
16744.843897916668,1.902538603536665,akali
16762.291732037036,2.403071896185742,akali
16781.41673763889,2.1831071996088496,akali
16798.625023356482,2.0674611778603524,akali
16814.70839596065,2.1939924906132666,akali
16832.916701643517,1.2874576347020728,akali
16849.208399016203,2.243314421054492,akali
16866.041700914353,3.809673144740523,akali
16881.625025578705,2.9817589226003336,akali
16897.166735625,2.6585556708760465,akali
16914.791720300927,2.5745391858750937,akali
16931.00004289352,2.7656821558072298,akali
16951.16671837963,3.1016845885798574,akali
16969.500027858798,2.9598655800690707,akali
16987.958358726853,3.1486938010178904,akali
17002.791710868056,3.4622197928620695,akali
17021.00004324074,3.977473000728814,akali
17044.708381875,3.1195639018162056,akali
17064.87502016204,3.578706372338093,akali
17089.942590902778,3.1900505703869224,akali
17105.983610509258,3.019700113737986,akali
17127.942161296298,3.347463197802705,akali
17149.493078912037,2.459408953037403,akali
17164.666709872687,2.4635957609873413,akali
17180.52780025463,2.822298215977916,akali
17195.68751991898,3.148736583452725,akali
17211.368080925928,3.13362283957114,akali
17225.777805555557,3.5459960291197885,akali
17240.50696400463,3.642798210951409,akali
17255.722241006944,3.768046831321735,akali
17270.805574085647,3.809707659378472,akali
17286.534741493055,6.266456029489205,akali
17301.93834465278,3.7259094007560263,akali
17317.409738125,4.051524826599142,akali
17331.722245694444,4.044582360644537,akali
17346.895854953702,4.392999556933983,akali
17362.4097375,3.7600955706332475,akali
17376.618070324075,4.840266574987438,akali
17395.854189305555,3.8748603491818105,akali
17413.842945046297,3.4667776010286646,akali
17428.86113287037,3.667280169216823,akali
17448.000019212963,3.538664996171782,akali
17463.979183217594,3.733529463094778,akali
17479.034272662037,3.879065002087049,akali
17494.020851203702,3.7741422187497022,akali
17508.87586423611,3.8104552789867476,akali
17523.020854120372,4.622662026968247,akali
17539.82809150463,5.4495430557343285,akali
17554.33335103009,5.442305056872687,akali
17568.333353680555,3.991233456455407,akali
17583.333348738426,4.005363952562544,akali
17597.63865773148,3.1685258572105877,akali
17612.333349988425,3.2154671511578083,akali
17627.291685891203,2.639136011917077,akali
17642.29168777778,2.799152982540253,akali
17656.29168891204,2.3968937991670525,akali
17671.291687546298,2.137543676975601,akali
17685.784442638887,2.1311515122152103,akali
17700.74392917824,2.345247877293892,akali
17715.0416909375,2.6306589757035486,akali
17730.041682118055,3.0764013072701486,akali
17744.041688194444,2.3163741653371153,akali
17758.04168966435,10.260746068885188,akali
17772.40244221065,8.808568135754879,akali
17787.00001923611,7.216217958359296,akali
17801.57312931713,7.666574132017145,akali
17816.00001528935,7.638342542979642,akali
17830.000020752315,8.172037351368658,akali
17844.041680497685,9.130429392585736,akali
17858.04168818287,8.812274692156253,akali
17873.041687465276,8.19373949798188,akali
17888.041690243055,8.565920812756024,akali
17903.041685381944,8.856936511062964,akali
17918.04168689815,10.00002209998475,akali
17932.95835136574,8.200787976068876,akali
17947.041688113426,2.2001924927815204,akali
17962.041685104166,3.1768808434616593,akali
17976.95834909722,8.723197626403206,akali
17991.91669108796,10.616128205044975,akali
18007.916685636574,13.564621616257158,akali
18008.916683171297,13.305288878337393,akali
18009.91668521991,12.937849742475601,akali
18010.916680532406,12.9925599684621,akali
18011.916682858795,12.799339388934763,akali
18012.404592939816,12.76308246662845,akali
18012.916688379628,12.788971477870673,akali
18013.473624618055,12.917933884707553,akali
18014.041682789353,13.156581975669763,akali
18015.08335417824,13.109229370311434,akali
18015.386308483798,13.017950727335064,akali
18015.916683900465,12.78737302122318,akali
18016.400201215278,12.517893120411399,akali
18016.649207071758,12.472057956877807,akali
18016.916681944444,12.479628711117408,akali
18017.386549016202,12.36701433478456,akali
18017.964254212962,12.098632565206382,akali
18018.8685878125,11.263470780028545,akali
16140.339483240741,5.211397305343716,alistar
16154.708380555556,4.182740050416316,alistar
16170.958402141203,7.63090581549272,alistar
16186.20838662037,6.889028252815532,alistar
16202.87506769676,5.4828613128833315,alistar
16217.49655699074,4.600350861931481,alistar
16232.309100451388,5.67288938422959,alistar
16247.743086145834,5.896176442261389,alistar
16261.944469016204,5.129363184721595,alistar
16276.756963321759,10.362227307603389,alistar
16294.711846574073,23.877254158254992,alistar
16310.027807349537,14.139040899147842,alistar
16324.90690755787,14.01486023833197,alistar
16339.930583368056,11.967910623634545,alistar
16356.692547523147,8.577580445298642,alistar
16370.875022893519,9.153681655134507,alistar
16385.833353391205,7.3374768596566,alistar
16400.000019166666,9.555824481197615,alistar
16421.37506847222,9.358348968105066,alistar
16437.991135856482,9.684400830935846,alistar
16454.33341273148,9.880265687816815,alistar
16472.3750209375,6.350054893406333,alistar
16487.666695266205,5.7104355944442595,alistar
16502.791732083333,6.497595152006669,alistar
16518.083405,6.954949624443239,alistar
16534.37505295139,8.029426474365039,alistar
16549.91668914352,7.784682113044113,alistar
16565.541733888887,10.276350107394906,alistar
16581.750029699073,12.392522399235714,alistar
16596.33951128472,18.978900300426186,alistar
16611.625047025464,19.81929415971039,alistar
16626.8841653125,16.910817617317417,alistar
16642.583404837962,18.39692367017288,alistar
16659.20845273148,17.376321736127966,alistar
16676.750069907408,15.316451015393099,alistar
16692.738115520835,13.954250541527339,alistar
16710.79168204861,14.074567345595382,alistar
16727.416694641204,15.506692449466719,alistar
16744.843897916668,16.382399975318418,alistar
16762.291732037036,12.733855664342178,alistar
16781.41673763889,11.864686468646864,alistar
16798.625023356482,13.281209112455233,alistar
16814.70839596065,13.42407175636212,alistar
16832.916701643517,26.89119808503261,alistar
16849.208399016203,29.045371794191986,alistar
16866.041700914353,24.809762306649326,alistar
16881.625025578705,20.93611395100353,alistar
16897.166735625,18.743799704677684,alistar
16914.791720300927,19.05336858631222,alistar
16931.00004289352,20.808906921393543,alistar
16951.16671837963,16.30849562819334,alistar
16969.500027858798,11.469752778978824,alistar
16987.958358726853,9.805867674218607,alistar
17002.791710868056,10.499414759507655,alistar
17021.00004324074,12.027562446167098,alistar
17044.708381875,10.393879057272299,alistar
17064.87502016204,10.055233966318376,alistar
17089.942590902778,14.755086440079973,alistar
17105.983610509258,11.178447085789697,alistar
17127.942161296298,11.124692204649708,alistar
17149.493078912037,8.016790466620966,alistar
17164.666709872687,7.038769523507492,alistar
17180.52780025463,6.562564377240328,alistar
17195.68751991898,5.212943916631317,alistar
17211.368080925928,4.933808623869164,alistar
17225.777805555557,4.72181778071917,alistar
17240.50696400463,4.409223153415259,alistar
17255.722241006944,4.0060676817838,alistar
17270.805574085647,5.651060716898317,alistar
17286.534741493055,6.687730384412848,alistar
17301.93834465278,4.246762099522836,alistar
17317.409738125,4.64632435346957,alistar
17331.722245694444,4.907475943745373,alistar
17346.895854953702,5.927392556490918,alistar
17362.4097375,7.465763850131226,alistar
17376.618070324075,8.13785382452243,alistar
17395.854189305555,8.000075106322388,alistar
17413.842945046297,8.69117149995391,alistar
17428.86113287037,8.329670631541356,alistar
17448.000019212963,8.41511797870119,alistar
17463.979183217594,7.268228225233424,alistar
17479.034272662037,9.48279133305506,alistar
17494.020851203702,10.872692971005517,alistar
17508.87586423611,11.30519829820529,alistar
17523.020854120372,14.787951283166596,alistar
17539.82809150463,14.74288840262582,alistar
17554.33335103009,15.03871454022201,alistar
17568.333353680555,13.795970035047281,alistar
17583.333348738426,14.589950970121107,alistar
17597.63865773148,12.101586052045407,alistar
17612.333349988425,11.404110176027972,alistar
17627.291685891203,11.455290271858319,alistar
17642.29168777778,11.203004514762876,alistar
17656.29168891204,11.298299398426655,alistar
17671.291687546298,10.390364533795218,alistar
17685.784442638887,8.49008611814295,alistar
17700.74392917824,10.42317173377157,alistar
17715.0416909375,9.77684553982404,alistar
17730.041682118055,9.404945427637665,alistar
17744.041688194444,9.66033316680365,alistar
17758.04168966435,11.057186353744138,alistar
17772.40244221065,11.614274927472877,alistar
17787.00001923611,12.737156485679293,alistar
17801.57312931713,12.621098841121142,alistar
17816.00001528935,14.152906508512133,alistar
17830.000020752315,12.819466922810388,alistar
17844.041680497685,12.276801395081675,alistar
17858.04168818287,10.663295735842883,alistar
17873.041687465276,10.583147111981106,alistar
17888.041690243055,9.039087353261174,alistar
17903.041685381944,7.656533823561595,alistar
17918.04168689815,7.698971687709536,alistar
17932.95835136574,7.659488718878767,alistar
17947.041688113426,7.73051010587103,alistar
17962.041685104166,6.759712359624056,alistar
17976.95834909722,6.570978496925947,alistar
17991.91669108796,5.818501699294639,alistar
18007.916685636574,5.266472428943544,alistar
18008.916683171297,5.1421651137294235,alistar
18009.91668521991,4.933489047768251,alistar
18010.916680532406,4.954162073667109,alistar
18011.916682858795,4.941917899824209,alistar
18012.404592939816,4.931004831709115,alistar
18012.916688379628,4.922781173166555,alistar
18013.473624618055,4.973282991907997,alistar
18014.041682789353,4.9190503724363115,alistar
18015.08335417824,4.9232780177313025,alistar
18015.386308483798,4.835125140814028,alistar
18015.916683900465,4.888828192194147,alistar
18016.400201215278,4.796695464298574,alistar
18016.649207071758,4.820510475725985,alistar
18016.916681944444,4.794338553107065,alistar
18017.386549016202,4.85978429960013,alistar
18017.964254212962,4.944922765257028,alistar
18018.8685878125,5.016695255928453,alistar
16140.339483240741,9.634841589853167,amumu
16154.708380555556,8.950567183561226,amumu
16170.958402141203,7.866790082907846,amumu
16186.20838662037,5.137785835120764,amumu
16202.87506769676,6.070883213957295,amumu
16217.49655699074,7.353602134168442,amumu
16232.309100451388,9.194333111858885,amumu
16247.743086145834,9.670422806510642,amumu
16261.944469016204,11.476670951475777,amumu
16276.756963321759,11.244090478089118,amumu
16294.711846574073,12.941740247558068,amumu
16310.027807349537,13.484271541469953,amumu
16324.90690755787,13.843923416385445,amumu
16339.930583368056,12.460907394314614,amumu
16356.692547523147,9.642959071975376,amumu
16370.875022893519,11.708410508626933,amumu
16385.833353391205,10.17857029257028,amumu
16400.000019166666,8.876413727159996,amumu
16421.37506847222,6.969043151969981,amumu
16437.991135856482,7.006458005580134,amumu
16454.33341273148,6.641523133395184,amumu
16472.3750209375,6.995142112929729,amumu
16487.666695266205,6.995132533469498,amumu
16502.791732083333,6.815801034028318,amumu
16518.083405,10.201995299377085,amumu
16534.37505295139,12.70326164826104,amumu
16549.91668914352,10.649681366867869,amumu
16565.541733888887,10.326691469776005,amumu
16581.750029699073,10.061194453768493,amumu
16596.33951128472,8.771745965206454,amumu
16611.625047025464,7.917984675509119,amumu
16626.8841653125,6.315723705711594,amumu
16642.583404837962,5.972492983997086,amumu
16659.20845273148,6.287583799694373,amumu
16676.750069907408,6.375411384639175,amumu
16692.738115520835,6.565069481072575,amumu
16710.79168204861,6.894723950798717,amumu
16727.416694641204,6.282857962957368,amumu
16744.843897916668,6.191477655455401,amumu
16762.291732037036,4.760546546057099,amumu
16781.41673763889,5.536812940553315,amumu
16798.625023356482,5.556407054900524,amumu
16814.70839596065,5.379224030037547,amumu
16832.916701643517,5.474211697855728,amumu
16849.208399016203,6.120508333775209,amumu
16866.041700914353,6.408281604053485,amumu
16881.625025578705,6.409359602124666,amumu
16897.166735625,6.094706134649951,amumu
16914.791720300927,6.142022075296805,amumu
16931.00004289352,5.943804610002715,amumu
16951.16671837963,6.112245334245463,amumu
16969.500027858798,6.314617072863703,amumu
16987.958358726853,6.843270220354992,amumu
17002.791710868056,6.941610455915222,amumu
17021.00004324074,6.512953024580932,amumu
17044.708381875,6.56852717188809,amumu
17064.87502016204,6.398317813157105,amumu
17089.942590902778,6.238974479595437,amumu
17105.983610509258,5.389096781475469,amumu
17127.942161296298,5.277557677206621,amumu
17149.493078912037,2.820948642582802,amumu
17164.666709872687,3.190887708448955,amumu
17180.52780025463,3.4802851139219646,amumu
17195.68751991898,3.0066672536197667,amumu
17211.368080925928,2.8714198770895014,amumu
17225.777805555557,2.771674387822634,amumu
17240.50696400463,2.722654044899909,amumu
17255.722241006944,2.8060972802315254,amumu
17270.805574085647,8.531455742501828,amumu
17286.534741493055,7.18272775144813,amumu
17301.93834465278,4.40912189378447,amumu
17317.409738125,4.275950846467196,amumu
17331.722245694444,4.283721459887263,amumu
17346.895854953702,4.256479840496234,amumu
17362.4097375,3.6141105058509337,amumu
17376.618070324075,3.61251421468807,amumu
17395.854189305555,3.7284030205259318,amumu
17413.842945046297,3.4984506219966764,amumu
17428.86113287037,3.2514490563964507,amumu
17448.000019212963,2.5168789587248557,amumu
17463.979183217594,2.475099415350478,amumu
17479.034272662037,2.1145600121428303,amumu
17494.020851203702,1.633143085821002,amumu
17508.87586423611,1.781994229546677,amumu
17523.020854120372,1.8747281426707265,amumu
17539.82809150463,2.0659029476123054,amumu
17554.33335103009,1.3344525147320816,amumu
17568.333353680555,1.500136977242884,amumu
17583.333348738426,1.465867661232871,amumu
17597.63865773148,1.989497884369381,amumu
17612.333349988425,1.8879728502133934,amumu
17627.291685891203,1.6832871270741092,amumu
17642.29168777778,1.5438091813496344,amumu
17656.29168891204,2.0621240166589545,amumu
17671.291687546298,1.866220802755279,amumu
17685.784442638887,1.6412107411489685,amumu
17700.74392917824,1.5002738975623118,amumu
17715.0416909375,1.533094447357688,amumu
17730.041682118055,1.5021273971758031,amumu
17744.041688194444,1.571825326478757,amumu
17758.04168966435,1.7619772562402298,amumu
17772.40244221065,2.580177244366729,amumu
17787.00001923611,2.3081798844029997,amumu
17801.57312931713,2.369514381296081,amumu
17816.00001528935,2.6683922145513965,amumu
17830.000020752315,2.734246503243464,amumu
17844.041680497685,2.631894310992467,amumu
17858.04168818287,2.43952645107488,amumu
17873.041687465276,2.3507197671800024,amumu
17888.041690243055,2.6985583511217017,amumu
17903.041685381944,2.9845928260346226,amumu
17918.04168689815,2.5300062542956843,amumu
17932.95835136574,2.1325384086218757,amumu
17947.041688113426,2.420115495668912,amumu
17962.041685104166,2.07921965896873,amumu
17976.95834909722,2.1090141620530387,amumu
17991.91669108796,2.2400825789027783,amumu
18007.916685636574,5.108174402277924,amumu
18008.916683171297,5.36943723474916,amumu
18009.91668521991,5.70463802867597,amumu
18010.916680532406,5.982408079326857,amumu
18011.916682858795,6.048846716955516,amumu
18012.404592939816,5.9631172713127505,amumu
18012.916688379628,5.85495140952534,amumu
18013.473624618055,5.840283393779427,amumu
18014.041682789353,5.582009682210356,amumu
18015.08335417824,5.640770629688566,amumu
18015.386308483798,5.699600822843709,amumu
18015.916683900465,6.016237011553035,amumu
18016.400201215278,6.333792627290394,amumu
18016.649207071758,6.388313113454856,amumu
18016.916681944444,6.406917971610099,amumu
18017.386549016202,6.697831511468872,amumu
18017.964254212962,6.959356799189669,amumu
18018.8685878125,7.370791813432152,amumu
16140.339483240741,1.4555077737347006,anivia
16154.708380555556,1.564051638530288,anivia
16170.958402141203,1.73877559145243,anivia
16186.20838662037,1.495117285284399,anivia
16202.87506769676,1.9361696742679253,anivia
16217.49655699074,1.9899090948632074,anivia
16232.309100451388,2.7057033242600252,anivia
16247.743086145834,2.858518732543581,anivia
16261.944469016204,3.03046846694824,anivia
16276.756963321759,2.3875976264746583,anivia
16294.711846574073,2.4011501050184547,anivia
16310.027807349537,2.5049162941085488,anivia
16324.90690755787,2.3769524266661444,anivia
16339.930583368056,2.1245358250689494,anivia
16356.692547523147,2.2228805323641723,anivia
16370.875022893519,2.3612061389069403,anivia
